max_depth,min_samples_split,criterion,n_options,training_size,threshold,mean
18,2,mse,9468,0.1,18760656,0.7901121278351406
18,2,mse,9468,0.1,18760656,0.7901121278351406
18,2,mse,9468,0.1,18760656,0.7901121278351406
18,2,mse,9468,0.1,18760656,0.7901121278351406
18,2,mse,9468,0.1,18760656,0.7901121278351406
18,2,mse,9468,0.1,21436619,0.8694562354433434
18,2,mse,9468,0.1,21436619,0.8694562354433434
18,2,mse,9468,0.1,21436619,0.8694562354433434
18,2,mse,9468,0.1,21436619,0.8694562354433434
18,2,mse,9468,0.1,21436619,0.8694562354433434
18,2,mse,9468,0.1,31443996,0.8963944248488129
18,2,mse,9468,0.1,31443996,0.8963944248488129
18,2,mse,9468,0.1,31443996,0.8963944248488129
18,2,mse,9468,0.1,31443996,0.8963944248488129
18,2,mse,9468,0.1,31443996,0.8963944248488129
18,2,mse,9468,0.1,54346448,0.9073788495648094
18,2,mse,9468,0.1,54346448,0.9073788495648094
18,2,mse,9468,0.1,54346448,0.9073788495648094
18,2,mse,9468,0.1,54346448,0.9073788495648094
18,2,mse,9468,0.1,54346448,0.9073788495648094
18,2,mse,9468,0.1,86467304,0.8823421566934759
18,2,mse,9468,0.1,86467304,0.8823421566934759
18,2,mse,9468,0.1,86467304,0.8823421566934759
18,2,mse,9468,0.1,86467304,0.8823421566934759
18,2,mse,9468,0.1,86467304,0.8823421566934759
18,2,mse,9468,0.2,18760656,0.8404747082039097
18,2,mse,9468,0.2,18760656,0.8404747082039097
18,2,mse,9468,0.2,18760656,0.8404747082039097
18,2,mse,9468,0.2,18760656,0.8404747082039097
18,2,mse,9468,0.2,21436619,0.8774089507146162
18,2,mse,9468,0.2,18760656,0.8404747082039097
18,2,mse,9468,0.2,21436619,0.8774089507146162
18,2,mse,9468,0.2,21436619,0.8774089507146162
18,2,mse,9468,0.2,21436619,0.8774089507146162
18,2,mse,9468,0.2,21436619,0.8774089507146162
18,2,mse,9468,0.2,31443996,0.9098533155795484
18,2,mse,9468,0.2,31443996,0.9098533155795484
18,2,mse,9468,0.2,31443996,0.9098533155795484
18,2,mse,9468,0.2,31443996,0.9098533155795484
18,2,mse,9468,0.2,31443996,0.9098533155795484
18,2,mse,9468,0.2,54346448,0.9139171065539295
18,2,mse,9468,0.2,54346448,0.9139171065539295
18,2,mse,9468,0.2,54346448,0.9139171065539295
18,2,mse,9468,0.2,54346448,0.9139171065539295
18,2,mse,9468,0.2,54346448,0.9139171065539295
18,2,mse,9468,0.2,86467304,0.9092708647487056
18,2,mse,9468,0.2,86467304,0.9092708647487056
18,2,mse,9468,0.2,86467304,0.9092708647487056
18,2,mse,9468,0.2,86467304,0.9092708647487056
18,2,mse,9468,0.2,86467304,0.9092708647487056
18,2,mse,9468,0.5,18760656,0.8610251678415429
18,2,mse,9468,0.5,18760656,0.8610251678415429
18,2,mse,9468,0.5,18760656,0.8610251678415429
18,2,mse,9468,0.5,18760656,0.8610251678415429
18,2,mse,9468,0.5,18760656,0.8610251678415429
18,2,mse,9468,0.5,21436619,0.8888544889730668
18,2,mse,9468,0.5,21436619,0.8888544889730668
18,2,mse,9468,0.5,21436619,0.8888544889730668
18,2,mse,9468,0.5,21436619,0.8888544889730668
18,2,mse,9468,0.5,21436619,0.8888544889730668
18,2,mse,9468,0.5,31443996,0.9193268281053264
18,2,mse,9468,0.5,31443996,0.9193268281053264
18,2,mse,9468,0.5,31443996,0.9193268281053264
18,2,mse,9468,0.5,31443996,0.9193268281053264
18,2,mse,9468,0.5,31443996,0.9193268281053264
18,2,mse,9468,0.5,54346448,0.9233159141715336
18,2,mse,9468,0.5,54346448,0.9233159141715336
18,2,mse,9468,0.5,54346448,0.9233159141715336
18,2,mse,9468,0.5,54346448,0.9233159141715336
18,2,mse,9468,0.5,54346448,0.9233159141715336
18,2,mse,9468,0.5,86467304,0.9213505442456564
18,2,mse,9468,0.5,86467304,0.9213505442456564
18,2,mse,9468,0.5,86467304,0.9213505442456564
18,2,mse,9468,0.5,86467304,0.9213505442456564
18,2,mse,9468,0.5,86467304,0.9213505442456564
18,2,mse,9468,0.7,18760656,0.8603465341242373
18,2,mse,9468,0.7,18760656,0.8603465341242373
18,2,mse,9468,0.7,18760656,0.8603465341242373
18,2,mse,9468,0.7,21436619,0.893345597427222
18,2,mse,9468,0.7,18760656,0.8603465341242373
18,2,mse,9468,0.7,18760656,0.8603465341242373
18,2,mse,9468,0.7,21436619,0.893345597427222
18,2,mse,9468,0.7,21436619,0.893345597427222
18,2,mse,9468,0.7,31443996,0.9252339425786728
18,2,mse,9468,0.7,21436619,0.893345597427222
18,2,mse,9468,0.7,21436619,0.893345597427222
18,2,mse,9468,0.7,31443996,0.9252339425786728
18,2,mse,9468,0.7,31443996,0.9252339425786728
18,2,mse,9468,0.7,54346448,0.9305042419266556
18,2,mse,9468,0.7,31443996,0.9252339425786728
18,2,mse,9468,0.7,31443996,0.9252339425786728
18,2,mse,9468,0.7,54346448,0.9305042419266556
18,2,mse,9468,0.7,54346448,0.9305042419266556
18,2,mse,9468,0.7,86467304,0.9247330018874004
18,2,mse,9468,0.7,54346448,0.9305042419266556
18,2,mse,9468,0.7,54346448,0.9305042419266556
18,2,mse,9468,0.7,86467304,0.9247330018874004
18,2,mse,9468,0.7,86467304,0.9247330018874004
18,2,mse,9468,0.7,86467304,0.9247330018874004
18,2,mse,9468,0.7,86467304,0.9247330018874004
18,2,friedman_mse,9468,0.1,18760656,0.7858247590948909
18,2,friedman_mse,9468,0.1,18760656,0.7858247590948909
18,2,friedman_mse,9468,0.1,18760656,0.7858247590948909
18,2,friedman_mse,9468,0.1,18760656,0.7858247590948909
18,2,friedman_mse,9468,0.1,18760656,0.7858247590948909
18,2,friedman_mse,9468,0.1,21436619,0.8697098346922632
18,2,friedman_mse,9468,0.1,21436619,0.8697098346922632
18,2,friedman_mse,9468,0.1,21436619,0.8697098346922632
18,2,friedman_mse,9468,0.1,21436619,0.8697098346922632
18,2,friedman_mse,9468,0.1,21436619,0.8697098346922632
18,2,friedman_mse,9468,0.1,31443996,0.896945656324428
18,2,friedman_mse,9468,0.1,31443996,0.896945656324428
18,2,friedman_mse,9468,0.1,31443996,0.896945656324428
18,2,friedman_mse,9468,0.1,31443996,0.896945656324428
18,2,friedman_mse,9468,0.1,31443996,0.896945656324428
18,2,friedman_mse,9468,0.1,54346448,0.9062073857988668
18,2,friedman_mse,9468,0.1,54346448,0.9062073857988668
18,2,friedman_mse,9468,0.1,54346448,0.9062073857988668
18,2,friedman_mse,9468,0.1,54346448,0.9062073857988668
18,2,friedman_mse,9468,0.1,54346448,0.9062073857988668
18,2,friedman_mse,9468,0.1,86467304,0.88725791238121
18,2,friedman_mse,9468,0.1,86467304,0.88725791238121
18,2,friedman_mse,9468,0.1,86467304,0.88725791238121
18,2,friedman_mse,9468,0.1,86467304,0.88725791238121
18,2,friedman_mse,9468,0.1,86467304,0.88725791238121
18,2,friedman_mse,9468,0.2,18760656,0.8382121103332016
18,2,friedman_mse,9468,0.2,18760656,0.8382121103332016
18,2,friedman_mse,9468,0.2,18760656,0.8382121103332016
18,2,friedman_mse,9468,0.2,18760656,0.8382121103332016
18,2,friedman_mse,9468,0.2,18760656,0.8382121103332016
18,2,friedman_mse,9468,0.2,21436619,0.8785713490916486
18,2,friedman_mse,9468,0.2,21436619,0.8785713490916486
18,2,friedman_mse,9468,0.2,21436619,0.8785713490916486
18,2,friedman_mse,9468,0.2,21436619,0.8785713490916486
18,2,friedman_mse,9468,0.2,21436619,0.8785713490916486
18,2,friedman_mse,9468,0.2,31443996,0.9094277052721847
18,2,friedman_mse,9468,0.2,31443996,0.9094277052721847
18,2,friedman_mse,9468,0.2,31443996,0.9094277052721847
18,2,friedman_mse,9468,0.2,31443996,0.9094277052721847
18,2,friedman_mse,9468,0.2,31443996,0.9094277052721847
18,2,friedman_mse,9468,0.2,54346448,0.9129926896406227
18,2,friedman_mse,9468,0.2,54346448,0.9129926896406227
18,2,friedman_mse,9468,0.2,54346448,0.9129926896406227
18,2,friedman_mse,9468,0.2,54346448,0.9129926896406227
18,2,friedman_mse,9468,0.2,54346448,0.9129926896406227
18,2,friedman_mse,9468,0.2,86467304,0.9059078029961486
18,2,friedman_mse,9468,0.2,86467304,0.9059078029961486
18,2,friedman_mse,9468,0.2,86467304,0.9059078029961486
18,2,friedman_mse,9468,0.2,86467304,0.9059078029961486
18,2,friedman_mse,9468,0.2,86467304,0.9059078029961486
18,2,friedman_mse,9468,0.5,18760656,0.8613438787060121
18,2,friedman_mse,9468,0.5,18760656,0.8613438787060121
18,2,friedman_mse,9468,0.5,18760656,0.8613438787060121
18,2,friedman_mse,9468,0.5,18760656,0.8613438787060121
18,2,friedman_mse,9468,0.5,18760656,0.8613438787060121
18,2,friedman_mse,9468,0.5,21436619,0.8891193242791775
18,2,friedman_mse,9468,0.5,21436619,0.8891193242791775
18,2,friedman_mse,9468,0.5,21436619,0.8891193242791775
18,2,friedman_mse,9468,0.5,21436619,0.8891193242791775
18,2,friedman_mse,9468,0.5,21436619,0.8891193242791775
18,2,friedman_mse,9468,0.5,31443996,0.9175298701327224
18,2,friedman_mse,9468,0.5,31443996,0.9175298701327224
18,2,friedman_mse,9468,0.5,31443996,0.9175298701327224
18,2,friedman_mse,9468,0.5,31443996,0.9175298701327224
18,2,friedman_mse,9468,0.5,31443996,0.9175298701327224
18,2,friedman_mse,9468,0.5,54346448,0.9239486253135478
18,2,friedman_mse,9468,0.5,54346448,0.9239486253135478
18,2,friedman_mse,9468,0.5,54346448,0.9239486253135478
18,2,friedman_mse,9468,0.5,54346448,0.9239486253135478
18,2,friedman_mse,9468,0.5,54346448,0.9239486253135478
18,2,friedman_mse,9468,0.5,86467304,0.9197186646353168
18,2,friedman_mse,9468,0.5,86467304,0.9197186646353168
18,2,friedman_mse,9468,0.5,86467304,0.9197186646353168
18,2,friedman_mse,9468,0.5,86467304,0.9197186646353168
18,2,friedman_mse,9468,0.5,86467304,0.9197186646353168
18,2,friedman_mse,9468,0.7,18760656,0.860144861668484
18,2,friedman_mse,9468,0.7,18760656,0.860144861668484
18,2,friedman_mse,9468,0.7,18760656,0.860144861668484
18,2,friedman_mse,9468,0.7,18760656,0.860144861668484
18,2,friedman_mse,9468,0.7,21436619,0.8930538313952744
18,2,friedman_mse,9468,0.7,21436619,0.8930538313952744
18,2,friedman_mse,9468,0.7,21436619,0.8930538313952744
18,2,friedman_mse,9468,0.7,21436619,0.8930538313952744
18,2,friedman_mse,9468,0.7,18760656,0.860144861668484
18,2,friedman_mse,9468,0.7,31443996,0.9255970331262332
18,2,friedman_mse,9468,0.7,31443996,0.9255970331262332
18,2,friedman_mse,9468,0.7,31443996,0.9255970331262332
18,2,friedman_mse,9468,0.7,31443996,0.9255970331262332
18,2,friedman_mse,9468,0.7,21436619,0.8930538313952744
18,2,friedman_mse,9468,0.7,54346448,0.9325365882505026
18,2,friedman_mse,9468,0.7,54346448,0.9325365882505026
18,2,friedman_mse,9468,0.7,54346448,0.9325365882505026
18,2,friedman_mse,9468,0.7,54346448,0.9325365882505026
18,2,friedman_mse,9468,0.7,31443996,0.9255970331262332
18,2,friedman_mse,9468,0.7,86467304,0.9234731414299152
18,2,friedman_mse,9468,0.7,86467304,0.9234731414299152
18,2,friedman_mse,9468,0.7,86467304,0.9234731414299152
18,2,friedman_mse,9468,0.7,86467304,0.9234731414299152
18,2,friedman_mse,9468,0.7,54346448,0.9325365882505026
18,2,friedman_mse,9468,0.7,86467304,0.9234731414299152
18,5,mse,9468,0.1,18760656,0.7888966059683693
18,5,mse,9468,0.1,18760656,0.7888966059683693
18,5,mse,9468,0.1,18760656,0.7888966059683693
18,5,mse,9468,0.1,18760656,0.7888966059683693
18,5,mse,9468,0.1,18760656,0.7888966059683693
18,5,mse,9468,0.1,21436619,0.8711047529924426
18,5,mse,9468,0.1,21436619,0.8711047529924426
18,5,mse,9468,0.1,21436619,0.8711047529924426
18,5,mse,9468,0.1,21436619,0.8711047529924426
18,5,mse,9468,0.1,21436619,0.8711047529924426
18,5,mse,9468,0.1,31443996,0.8978590229983907
18,5,mse,9468,0.1,31443996,0.8978590229983907
18,5,mse,9468,0.1,31443996,0.8978590229983907
18,5,mse,9468,0.1,31443996,0.8978590229983907
18,5,mse,9468,0.1,31443996,0.8978590229983907
18,5,mse,9468,0.1,54346448,0.9064633503059032
18,5,mse,9468,0.1,54346448,0.9064633503059032
18,5,mse,9468,0.1,54346448,0.9064633503059032
18,5,mse,9468,0.1,54346448,0.9064633503059032
18,5,mse,9468,0.1,54346448,0.9064633503059032
18,5,mse,9468,0.1,86467304,0.8864863437687576
18,5,mse,9468,0.1,86467304,0.8864863437687576
18,5,mse,9468,0.1,86467304,0.8864863437687576
18,5,mse,9468,0.1,86467304,0.8864863437687576
18,5,mse,9468,0.1,86467304,0.8864863437687576
18,5,mse,9468,0.2,18760656,0.8359021655126098
18,5,mse,9468,0.2,18760656,0.8359021655126098
18,5,mse,9468,0.2,18760656,0.8359021655126098
18,5,mse,9468,0.2,18760656,0.8359021655126098
18,5,mse,9468,0.2,18760656,0.8359021655126098
18,5,mse,9468,0.2,21436619,0.8783231881842952
18,5,mse,9468,0.2,21436619,0.8783231881842952
18,5,mse,9468,0.2,21436619,0.8783231881842952
18,5,mse,9468,0.2,21436619,0.8783231881842952
18,5,mse,9468,0.2,21436619,0.8783231881842952
18,5,mse,9468,0.2,31443996,0.909304493803362
18,5,mse,9468,0.2,31443996,0.909304493803362
18,5,mse,9468,0.2,31443996,0.909304493803362
18,5,mse,9468,0.2,31443996,0.909304493803362
18,5,mse,9468,0.2,31443996,0.909304493803362
18,5,mse,9468,0.2,54346448,0.9139703906971188
18,5,mse,9468,0.2,54346448,0.9139703906971188
18,5,mse,9468,0.2,54346448,0.9139703906971188
18,5,mse,9468,0.2,54346448,0.9139703906971188
18,5,mse,9468,0.2,54346448,0.9139703906971188
18,5,mse,9468,0.2,86467304,0.9082495973650024
18,5,mse,9468,0.2,86467304,0.9082495973650024
18,5,mse,9468,0.2,86467304,0.9082495973650024
18,5,mse,9468,0.2,86467304,0.9082495973650024
18,5,mse,9468,0.2,86467304,0.9082495973650024
18,5,mse,9468,0.5,18760656,0.8603021435133067
18,5,mse,9468,0.5,18760656,0.8603021435133067
18,5,mse,9468,0.5,18760656,0.8603021435133067
18,5,mse,9468,0.5,18760656,0.8603021435133067
18,5,mse,9468,0.5,18760656,0.8603021435133067
18,5,mse,9468,0.5,21436619,0.8884130065161704
18,5,mse,9468,0.5,21436619,0.8884130065161704
18,5,mse,9468,0.5,21436619,0.8884130065161704
18,5,mse,9468,0.5,21436619,0.8884130065161704
18,5,mse,9468,0.5,21436619,0.8884130065161704
18,5,mse,9468,0.5,31443996,0.918181418298455
18,5,mse,9468,0.5,31443996,0.918181418298455
18,5,mse,9468,0.5,31443996,0.918181418298455
18,5,mse,9468,0.5,31443996,0.918181418298455
18,5,mse,9468,0.5,31443996,0.918181418298455
18,5,mse,9468,0.5,54346448,0.9258421652779988
18,5,mse,9468,0.5,54346448,0.9258421652779988
18,5,mse,9468,0.5,54346448,0.9258421652779988
18,5,mse,9468,0.5,54346448,0.9258421652779988
18,5,mse,9468,0.5,54346448,0.9258421652779988
18,5,mse,9468,0.5,86467304,0.9234560866859098
18,5,mse,9468,0.5,86467304,0.9234560866859098
18,5,mse,9468,0.5,86467304,0.9234560866859098
18,5,mse,9468,0.5,86467304,0.9234560866859098
18,5,mse,9468,0.5,86467304,0.9234560866859098
18,5,mse,9468,0.7,18760656,0.8591346910263811
18,5,mse,9468,0.7,18760656,0.8591346910263811
18,5,mse,9468,0.7,18760656,0.8591346910263811
18,5,mse,9468,0.7,21436619,0.8937051686971178
18,5,mse,9468,0.7,18760656,0.8591346910263811
18,5,mse,9468,0.7,18760656,0.8591346910263811
18,5,mse,9468,0.7,21436619,0.8937051686971178
18,5,mse,9468,0.7,21436619,0.8937051686971178
18,5,mse,9468,0.7,31443996,0.9258105108323921
18,5,mse,9468,0.7,21436619,0.8937051686971178
18,5,mse,9468,0.7,21436619,0.8937051686971178
18,5,mse,9468,0.7,31443996,0.9258105108323921
18,5,mse,9468,0.7,31443996,0.9258105108323921
18,5,mse,9468,0.7,54346448,0.9316557186131351
18,5,mse,9468,0.7,31443996,0.9258105108323921
18,5,mse,9468,0.7,54346448,0.9316557186131351
18,5,mse,9468,0.7,31443996,0.9258105108323921
18,5,mse,9468,0.7,54346448,0.9316557186131351
18,5,mse,9468,0.7,86467304,0.9254565127709375
18,5,mse,9468,0.7,54346448,0.9316557186131351
18,5,mse,9468,0.7,54346448,0.9316557186131351
18,5,mse,9468,0.7,86467304,0.9254565127709375
18,5,mse,9468,0.7,86467304,0.9254565127709375
18,5,mse,9468,0.7,86467304,0.9254565127709375
18,5,mse,9468,0.7,86467304,0.9254565127709375
18,5,friedman_mse,9468,0.1,18760656,0.7912174830549528
18,5,friedman_mse,9468,0.1,18760656,0.7912174830549528
18,5,friedman_mse,9468,0.1,18760656,0.7912174830549528
18,5,friedman_mse,9468,0.1,18760656,0.7912174830549528
18,5,friedman_mse,9468,0.1,18760656,0.7912174830549528
18,5,friedman_mse,9468,0.1,21436619,0.8689466143340986
18,5,friedman_mse,9468,0.1,21436619,0.8689466143340986
18,5,friedman_mse,9468,0.1,21436619,0.8689466143340986
18,5,friedman_mse,9468,0.1,21436619,0.8689466143340986
18,5,friedman_mse,9468,0.1,21436619,0.8689466143340986
18,5,friedman_mse,9468,0.1,31443996,0.8980476247420563
18,5,friedman_mse,9468,0.1,31443996,0.8980476247420563
18,5,friedman_mse,9468,0.1,31443996,0.8980476247420563
18,5,friedman_mse,9468,0.1,31443996,0.8980476247420563
18,5,friedman_mse,9468,0.1,31443996,0.8980476247420563
18,5,friedman_mse,9468,0.1,54346448,0.9066463872091428
18,5,friedman_mse,9468,0.1,54346448,0.9066463872091428
18,5,friedman_mse,9468,0.1,54346448,0.9066463872091428
18,5,friedman_mse,9468,0.1,54346448,0.9066463872091428
18,5,friedman_mse,9468,0.1,54346448,0.9066463872091428
18,5,friedman_mse,9468,0.1,86467304,0.8870782143865872
18,5,friedman_mse,9468,0.1,86467304,0.8870782143865872
18,5,friedman_mse,9468,0.1,86467304,0.8870782143865872
18,5,friedman_mse,9468,0.1,86467304,0.8870782143865872
18,5,friedman_mse,9468,0.1,86467304,0.8870782143865872
18,5,friedman_mse,9468,0.2,18760656,0.8368225393894204
18,5,friedman_mse,9468,0.2,18760656,0.8368225393894204
18,5,friedman_mse,9468,0.2,18760656,0.8368225393894204
18,5,friedman_mse,9468,0.2,18760656,0.8368225393894204
18,5,friedman_mse,9468,0.2,18760656,0.8368225393894204
18,5,friedman_mse,9468,0.2,21436619,0.8782904019456921
18,5,friedman_mse,9468,0.2,21436619,0.8782904019456921
18,5,friedman_mse,9468,0.2,21436619,0.8782904019456921
18,5,friedman_mse,9468,0.2,21436619,0.8782904019456921
18,5,friedman_mse,9468,0.2,21436619,0.8782904019456921
18,5,friedman_mse,9468,0.2,31443996,0.9093297771723056
18,5,friedman_mse,9468,0.2,31443996,0.9093297771723056
18,5,friedman_mse,9468,0.2,31443996,0.9093297771723056
18,5,friedman_mse,9468,0.2,31443996,0.9093297771723056
18,5,friedman_mse,9468,0.2,31443996,0.9093297771723056
18,5,friedman_mse,9468,0.2,54346448,0.912746537686976
18,5,friedman_mse,9468,0.2,54346448,0.912746537686976
18,5,friedman_mse,9468,0.2,54346448,0.912746537686976
18,5,friedman_mse,9468,0.2,54346448,0.912746537686976
18,5,friedman_mse,9468,0.2,54346448,0.912746537686976
18,5,friedman_mse,9468,0.2,86467304,0.9073136936933496
18,5,friedman_mse,9468,0.2,86467304,0.9073136936933496
18,5,friedman_mse,9468,0.2,86467304,0.9073136936933496
18,5,friedman_mse,9468,0.2,86467304,0.9073136936933496
18,5,friedman_mse,9468,0.2,86467304,0.9073136936933496
18,5,friedman_mse,9468,0.5,18760656,0.861238615013368
18,5,friedman_mse,9468,0.5,18760656,0.861238615013368
18,5,friedman_mse,9468,0.5,18760656,0.861238615013368
18,5,friedman_mse,9468,0.5,18760656,0.861238615013368
18,5,friedman_mse,9468,0.5,18760656,0.861238615013368
18,5,friedman_mse,9468,0.5,21436619,0.8888267561018066
18,5,friedman_mse,9468,0.5,21436619,0.8888267561018066
18,5,friedman_mse,9468,0.5,21436619,0.8888267561018066
18,5,friedman_mse,9468,0.5,21436619,0.8888267561018066
18,5,friedman_mse,9468,0.5,21436619,0.8888267561018066
18,5,friedman_mse,9468,0.5,31443996,0.9187574283559694
18,5,friedman_mse,9468,0.5,31443996,0.9187574283559694
18,5,friedman_mse,9468,0.5,31443996,0.9187574283559694
18,5,friedman_mse,9468,0.5,31443996,0.9187574283559694
18,5,friedman_mse,9468,0.5,31443996,0.9187574283559694
18,5,friedman_mse,9468,0.5,54346448,0.926265975516568
18,5,friedman_mse,9468,0.5,54346448,0.926265975516568
18,5,friedman_mse,9468,0.5,54346448,0.926265975516568
18,5,friedman_mse,9468,0.5,54346448,0.926265975516568
18,5,friedman_mse,9468,0.5,54346448,0.926265975516568
18,5,friedman_mse,9468,0.5,86467304,0.9203668327228682
18,5,friedman_mse,9468,0.5,86467304,0.9203668327228682
18,5,friedman_mse,9468,0.5,86467304,0.9203668327228682
18,5,friedman_mse,9468,0.5,86467304,0.9203668327228682
18,5,friedman_mse,9468,0.5,86467304,0.9203668327228682
18,5,friedman_mse,9468,0.7,18760656,0.8593163770728928
18,5,friedman_mse,9468,0.7,18760656,0.8593163770728928
18,5,friedman_mse,9468,0.7,18760656,0.8593163770728928
18,5,friedman_mse,9468,0.7,18760656,0.8593163770728928
18,5,friedman_mse,9468,0.7,21436619,0.8930092860363741
18,5,friedman_mse,9468,0.7,18760656,0.8593163770728928
18,5,friedman_mse,9468,0.7,21436619,0.8930092860363741
18,5,friedman_mse,9468,0.7,21436619,0.8930092860363741
18,5,friedman_mse,9468,0.7,21436619,0.8930092860363741
18,5,friedman_mse,9468,0.7,21436619,0.8930092860363741
18,5,friedman_mse,9468,0.7,31443996,0.9254854725705346
18,5,friedman_mse,9468,0.7,31443996,0.9254854725705346
18,5,friedman_mse,9468,0.7,31443996,0.9254854725705346
18,5,friedman_mse,9468,0.7,31443996,0.9254854725705346
18,5,friedman_mse,9468,0.7,31443996,0.9254854725705346
18,5,friedman_mse,9468,0.7,54346448,0.9315764990799646
18,5,friedman_mse,9468,0.7,54346448,0.9315764990799646
18,5,friedman_mse,9468,0.7,54346448,0.9315764990799646
18,5,friedman_mse,9468,0.7,54346448,0.9315764990799646
18,5,friedman_mse,9468,0.7,54346448,0.9315764990799646
18,5,friedman_mse,9468,0.7,86467304,0.9256268539076508
18,5,friedman_mse,9468,0.7,86467304,0.9256268539076508
18,5,friedman_mse,9468,0.7,86467304,0.9256268539076508
18,5,friedman_mse,9468,0.7,86467304,0.9256268539076508
18,5,friedman_mse,9468,0.7,86467304,0.9256268539076508
18,10,mse,9468,0.1,18760656,0.7910973324662148
18,10,mse,9468,0.1,18760656,0.7910973324662148
18,10,mse,9468,0.1,18760656,0.7910973324662148
